date,t,hy_raw,vix_raw,u1_norm,u2_norm,split
2009-02-25,4.005298013245033,1718.0,45.49,0.7815482502651113,0.5659533695305013,train
2009-02-26,4.008388520971303,1722.0,45.49,0.7836691410392365,0.5659533695305013,train
2009-02-27,4.011479028697572,1739.0,46.35,0.7926829268292683,0.5796870009581603,train
2009-03-02,4.014569536423841,1784.0,47.56,0.8165429480381761,0.5990099009900991,train
2009-03-03,4.0176600441501105,1809.0,50.17,0.8297985153764581,0.6406898754391569,train
2009-03-04,4.02075055187638,1828.0,50.17,0.8398727465535525,0.6406898754391569,train
2009-03-05,4.023841059602649,1859.0,49.68,0.8563096500530223,0.632864899393165,train
2009-03-06,4.026931567328918,1866.0,49.33,0.8600212089077413,0.6272756307888853,train
2009-03-09,4.030022075055188,1866.0,49.33,0.8600212089077413,0.6272756307888853,train
2009-03-10,4.033112582781457,1866.0,44.37,0.8600212089077413,0.548067709996806,train
2009-03-11,4.036203090507726,1838.0,43.61,0.8451749734888653,0.5359310124560843,train
2009-03-12,4.0392935982339955,1829.0,43.61,0.8404029692470838,0.5359310124560843,train
2009-03-13,4.042384105960265,1804.0,42.36,0.8271474019088016,0.5159693388693708,train
2009-03-16,4.045474613686534,1797.0,41.18,0.8234358430540827,0.4971255190035132,train
2009-03-17,4.048565121412803,1773.9999999999998,42.36,0.811240721102863,0.5159693388693708,train
2009-03-18,4.051655629139073,1773.9999999999998,43.68,0.811240721102863,0.5370488661769401,train
2009-03-19,4.054746136865342,1773.9999999999998,43.23,0.811240721102863,0.5298626636857232,train
2009-03-20,4.057836644591611,1773.9999999999998,43.23,0.811240721102863,0.5298626636857232,train
2009-03-23,4.0609271523178805,1755.9999999999998,43.23,0.8016967126193,0.5298626636857232,train
2009-03-24,4.06401766004415,1745.0,42.93,0.795864262990456,0.5250718620249121,train
2009-03-25,4.067108167770419,1726.0000000000002,42.25,0.7857900318133617,0.51421271159374,train
2009-03-26,4.070198675496688,1709.0,42.25,0.7767762460233298,0.51421271159374,train
2009-03-27,4.073289183222958,1703.0,42.25,0.7735949098621421,0.51421271159374,train
2009-03-30,4.076379690949228,1703.0,42.28,0.7735949098621421,0.5146917917598212,train
2009-03-31,4.079470198675497,1689.0,42.28,0.7661717921527041,0.5146917917598212,train
2009-04-01,4.082560706401766,1689.0,42.28,0.7661717921527041,0.5146917917598212,train
2009-04-02,4.085651214128036,1678.0,42.04,0.76033934252386,0.5108591504311721,train
